ID,Language,Tipo,URL,"URL anterior",Sitio,Nombre,Email,Tel,Motivo,Moto,Comentario,Fichero,¿Enviado?,IP,Fecha
23911,it,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/,https://tamaritmotorcycles.com/en-us/,Italia,,topaz32@icloud.com,"() ",,,,,No,5.90.218.232,"2025-03-30 08:41:46+00"
23910,en,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/hagon-nitro-shock-absorbers/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&utm_id=6418308171347_v2_s06&utm_content=6418308171147&utm_term=6418308170947&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHeF3r0g6CwwgNA8Clwc-4W6f4l6gopK1vQ_NB93c8SnWGWpU-ZBGVWKVYg_aem_i1Nadk2nIWap4_YC3_yKXg&campaign_id=6418308171347&ad_id=6418308171147,http://m.facebook.com/,,,mdm006747@gmail.com,"() ",,,,,No,103.113.193.21,"2025-03-30 07:40:23+00"
23909,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/hagon-nitro-shock-absorbers/?model=59,https://tamaritmotorcycles.com/en-us/triumph-parts/bonneville/t100-2001-2007?page=1,"United States",Loc,khanhle597@gmail.com,"(+1) 8016719431",Accesorios,"Bonneville T100 (2001-2007)","What size shock absorbers do I need for my motorcycle?",,Sí,172.59.154.232,"2025-03-29 23:54:10+00"
23908,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/himalaya-skid-plate-sump-guard-with-piaa-lamps/,https://tamaritmotorcycles.com/en-us/triumph-parts/skid-plate-belly-pans-sump-guards/,"United States",Joseph,josephchanucla@gmail.com,"(+1) 8184340431",Accesorios,"Street Twin (2016-2022)","Hi, I have a 2017 Street Twin.  I'm decided between the Himalaya and the Yunque sump guards.  I like the look of the Himalaya better, but it looks my exhaust pipes (in the standard position) might prevent installation of it.  On the product page it does seem to list that the 2017 Street twin would be compatible with this accessory - but I want to confirm just to be sure before I purchase?  Thank you!",,Sí,99.98.2.64,"2025-03-29 20:20:04+00"
23907,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/motogadget-turning-signals/?model=40,https://tamaritmotorcycles.com/en-us/triumph-parts/turn-signal-sguardo-fr060-rizoma/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHWgV03_o0vla6eYEmuhUXrksf4NgjEcVS_IhHtIbysU8MMXXzPI-yeM4FA_aem_acnaSthG7uzSqIiZWb3NtQ&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s01&utm_content=6418308171147&utm_term=6418308170947,"United States",,hmabdullah460@gmail.com,"() ",,,,,No,103.184.95.17,"2025-03-29 19:26:44+00"
23906,en,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/ohlins-black-line-tr965-shock-absorbers/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHUVg1XLojqMYApfHXG0xGlRUq2mEexuqosm9nprOqbvZRmquJzQPae5Yng_aem_gJGG9vKRi0RYN_2C7IL40g&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s01&utm_content=6418308171147&utm_term=6418308170947#,http://m.facebook.com/,,,wwwmahfujalam1980@gmail.com,"() ",,,,,No,118.179.97.247,"2025-03-29 18:35:01+00"
23905,es_ES,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/motos-triumph/presupuesto/?hsCtaTracking=d9bd5af3-8e3e-44df-b1c7-7693b7e05aa3%7C0f338900-4f71-4e67-804d-187c283604bf,https://tamaritmotorcycles.com/,España,,alexpisag@gmail.com,"() ",,,,,No,85.49.252.1,"2025-03-29 17:32:03+00"
23904,mx,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/es-mx/,https://tamaritmotorcycles.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaVUueGLpsTlULXaVytbU_08he1F7XGnF4gvsnv3UfouvDnimpqHbVbLPg_aem_-QJbDLYeFV70lU3VsyMbsQ,México,,comercializadorayuc@gmail.com,"() ",,,,,Sí,187.147.42.47,"2025-03-29 14:46:33+00"
23903,es_ES,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/contacto/,https://tamaritmotorcycles.com/estilos/,España,"MARKEL LOPEZ ",lopezcantillomarkel@gmail.com,"(+34) 606687666",Accesorios,Scrambler,"BUENOS DIAS. 

En breves voy a adquirir una Scrambler, (os dejo el enlace) 

https://www.buscomoto.ad/ca/moto/578539/triumph-scrambler-efi-860cc-encamp

Como podéis ver, ya ha estado modificada, y a falta de una revisión exhaustiva por pate de uno de mis mecánicos de confianza. Me parece Bastante aceptable., (aunque mejorable, como todo) 

Buscando accesorios, he dado con vuestra web, y, os he de felicitar por vuestro trabajo, porque es sencillamente MARAVILLOSO. 

Y navegando un poco más, he visto que queréis escalar vuestro negocio. 

Yo resido en Andorra, y he trabajado entre otras cosas, en el mundo de los coches de segunda mano. Mi espíritu comercial es sencillo, Dime que necesitas vender y lo conseguiré. 

Soy enólogo y arquitecto de profesión, pero también una persona muy curiosa, que le gustan un millón de temas distintos, quizá soy mas GENERALISTA que ESPECIALISTA, Si algo me gusta y apasiona, no puedo quedarme en la superficie, y necesito profundizar en ello, una persona que se sabe adaptar a los nuevos tiempos, reciclándose continuamente, y aprendiendo una y otra vez. Ahora mismo trabajo en una constructora, pero siempre he querido montar mi propio negocio, y, lamentable o afortunadamente, no existe NADA en cuanto a customización de motos en Andorra, 

Como digo, creo seriamente que, puede ser una gran oportunidad. Por lo que me gustaria obtener mas información de como trabajáis, y que posibilidades existen de poder crear un Tamarit en Andorra. 

gracias por vuestra atencion 

Atentamente

Markel López 
",,Sí,85.94.163.109,"2025-03-29 12:01:22+00"
23902,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/bobber-style/,https://www.google.com/,España,,lopezcantillomarkel@gmail.com,"() ",,,,,Sí,85.94.163.109,"2025-03-29 11:48:57+00"
23901,en,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/de-de/kontakt/,https://tamaritmotorcycles.com/de-de/triumph-zubehor/odin-exhausts/,,"Tom Di Maggio",tom@purple-monkey.com,"(+null) 661531347",Accesorios,"Speed Twin 900 (2023-2025)","Hello,

Can you paint the Jerez seat with the same stripes as the black 2025 Speed 900 on the tank? 

If so, how much would the seat cost?

Best regards,
Tom",,Sí,78.141.171.125,"2025-03-29 10:49:30+00"
23900,en,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/,https://tamaritmotorcycles.com/en-us/triumph-parts/odin-exhausts/?model=57,,,tom@purple-monkey.com,"() ",,,,,No,78.141.171.125,"2025-03-29 10:45:33+00"
23899,us,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/series/,https://tamaritmotorcycles.com/en-us/bikesdealertamarit/,"United States",,mmm@priebas.com,"() ",,,,,Sí,77.208.173.94,"2025-03-29 06:09:23+00"
23898,fr,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/fr-fr/motos-triumph/devis/,https://tamaritmotorcycles.com/fr-fr/motos-triumph/125-ongaku-scrambler-900-scrambler/,France,,adapte.rial.3o@icloud.com,"() ",,,,,No,83.193.223.193,"2025-03-28 23:21:10+00"
23897,en,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/race-retro-handlebar-22mm-ma054b-rizoma/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHcO2_sqlBfjUP8AJgY_L5PgW7bhDbxfHPLcN50iF5H8TbKxOTKVyjBdV_A_aem_M4avUX7MxsOf0D1Nr0YTIQ&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s07&utm_content=6418308171147&utm_term=6418308170947#,http://m.facebook.com/,,,yeasbin651984@gmail.com,"() ",,,,,No,103.150.64.107,"2025-03-28 22:45:08+00"
23896,us,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/,https://tamaritmotorcycles.com/en-us/triumph-parts/speed-twin-tamarit-belly-pan/?model=56,"United States",,aytug_y@hotmail.com,"() ",,,,,No,4.34.95.114,"2025-03-28 15:55:06+00"
23895,us,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/en-us/1/,https://tamaritmotorcycles.com/en-us/triumph-parts/rear-turning-signals-motogadget-m-blaze-pin/?model=40,"United States",,mbrobi308@gmail.com,"() ",,,,,Sí,103.25.248.131,"2025-03-28 14:47:22+00"
23894,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/mirror-motogadget-mo-view-road-ece-7003030/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHQfz-2llvqmxKHN-mUOtC8Qkhswdi0sT_lTX_lzJliTGZvY8lRkrEJk-Eg_aem_VqAK6wG9uOxrB-QaNFs0pg&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s09&utm_content=6418308171147&utm_term=6418308170947#,https://tamaritmotorcycles.com/en-us/triumph-parts/mirror-motogadget-mo-view-road-ece-7003030/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHQfz-2llvqmxKHN-mUOtC8Qkhswdi0sT_lTX_lzJliTGZvY8lRkrEJk-Eg_aem_VqAK6wG9uOxrB-QaNFs0pg&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s09&utm_content=6418308171147&utm_term=6418308170947,"United States",,gamingabek461@gmail.com,"() ",,,,,No,123.253.132.181,"2025-03-28 12:30:48+00"
23893,gb,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/en-gb/1/,https://tamaritmotorcycles.com/en-gb/,"United Kingdom",,paulrdennis@outlook.com,"() ",,,,,Sí,104.28.40.135,"2025-03-28 11:10:22+00"
23892,en,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/series/zeus/,https://tamaritmotorcycles.com/en-us/,,,jobayerbdx@gmail.com,"() ",,,,,Sí,103.189.158.90,"2025-03-28 10:36:17+00"
23891,en,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/?hsCtaTracking=7256194d-380b-4bcb-a2bd-eceb6d0400ac%7C493ca9a2-0800-4f9c-b017-b764bcd17444,https://tamaritmotorcycles.com/,,,aryarasin@gmail.com,"() ",,,,,No,146.196.36.61,"2025-03-28 08:32:37+00"
23890,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/ohlins-shock-absorbers/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHfWFxMqUKOAnCjae4r0D4xHkO4XtG9GQ07PykvF2nalzsiDyL7H8iVr7XQ_aem_miUEMYBNseUky5S171aIPg&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s01&utm_content=6418308171147&utm_term=6418308170947,http://m.facebook.com/,"United States",,mdlikhonislamjoy@gmail.com,"() ",,,,,No,37.111.243.56,"2025-03-28 07:43:09+00"
23889,us,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/#,https://uk.search.yahoo.com/,"United States",,phillipbeck67@gmail.com,"() ",,,,,Sí,77.102.89.251,"2025-03-28 07:10:25+00"
23888,us,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/,https://tamaritmotorcycles.com/en-us/work-with-us/,"United States","Mike Coe",coeshow23@yahoo.com,"(+1) 6193229904",Accesorios,"Speed Twin 1200 (2019-2025)","Hola! I’m contacting Tamarit about the last seat that you sent as a replacement for the one that came apart. The current seat looked great when I first installed it but is now unfortunately cracking.

 This is due to the seat not being supported in the middle and the fiberglass in that area is flexing during use. The area that is cracking is highly visible and will ultimately fail completely.
I feel Tamarit should extend the panel further back to aid in structural integrity to eliminate and prevent this problem from occurring in the future. Please examine the photos. Thank you!
",,Sí,72.199.180.145,"2025-03-27 22:30:25+00"
23887,us,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/work-with-us/,https://tamaritmotorcycles.com/en-us/,"United States",,coeshow23@yahoo.com,"() ",,,,,No,72.199.180.145,"2025-03-27 22:12:58+00"
23886,es_ES,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/1/,https://tamaritmotorcycles.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaKoWL_0ok9F8npngCWStcHDCXLa-5iQwB0hoKYPc5q1fytvY-M1Zro4UQ_aem_PGajVwNK03v2X8aibToppw,España,,sjorda@gmail.com,"() ",,,,,Sí,31.221.166.115,"2025-03-27 22:09:41+00"
23885,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/motogadget-turning-signals/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGHIp0vSMBHQsxMKtGmtT0vTvAOqG3ZLSaXm9jw-h31iFDrWtIYhawDCXnhek-Fef2aA_aem_B_P_OFI9GWQejNlkoDpAAw&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s04&utm_content=6418308171147&utm_term=6418308170947#,http://m.facebook.com/,"United States","Md Sahin",21sahinalom71@gmail.com,"(+1) 01735511621",Accesorios,,,,Sí,103.122.74.32,"2025-03-27 19:06:34+00"
23884,gb,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/en-gb/1/,https://tamaritmotorcycles.com/en-gb/triumph-parts/street-twin/,"United Kingdom",,paulrdennis@outlook.com,"() ",,,,,Sí,90.208.51.193,"2025-03-27 17:24:36+00"
23883,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/contact/,France,,commercial@indianstrasbourg.fr,"() ",,,,,No,90.63.236.39,"2025-03-27 13:55:33+00"
23882,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/operations-tamarit/contrat-et-garantie/,France,Haas,joel@serenict.com,"(+33) 369327346","Moto signature",,"Bonjour. Nous sommes un centre de contrôle technique et devons passer une de vos magnifiques motos. La carte grise est toujours sur TRIUMPH. Pourriez-vous nous dire si les transformations ont fait l’objet d’une homologation en France?
N de série SMTTJ910TM3161389
Merci",,Sí,92.184.124.95,"2025-03-27 12:21:41+00"
23881,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/motos-triumph/74-renatide/,France,,joel@serenict.com,"() ",,,,,No,92.184.124.95,"2025-03-27 12:16:45+00"
23880,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/motos-triumph/74-renatide/,France,,joel@serenict.com,"() ",,,,,No,92.184.124.20,"2025-03-27 11:44:00+00"
23879,en,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/turn-signal-sguardo-fr060-rizoma/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwY2xjawJR93RleHRuA2FlbQEwAGFkaWQAAAYZ6Ndi-wEdf_GWXpdLyCUPWIt6QDgcpCq1ae42iqDoL0Y5v8gbkUbsq2V8dCCJsVbD_aem_GhaMlnVjtDRhloWvWg0qYg&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s10&utm_content=6418308171147&utm_term=6418308170947,android-app://m.facebook.com/,,"Manish Kumar ",somendrakumar101@gmail.com,"(+91) 84331 12795",Accesorios,,,,Sí,152.58.97.63,"2025-03-27 10:20:28+00"
23878,fr,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/fr-fr/triumph-pieces/motogadget-turning-signals/,https://tamaritmotorcycles.com/fr-fr/triumph-pieces/bobber/clignotants/,France,,cdbill007@gmail.com,"() ",,,,,No,104.28.98.105,"2025-03-27 09:04:03+00"
23877,en,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/turn-signal-sguardo-fr060-rizoma/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwY2xjawJR195leHRuA2FlbQEwAGFkaWQAAAYZ6Ndi-wEdv35JBu_Oxr4RCZwBrFAiJ2xMGAf1NlhmkhLC2KU7sjI_bDbU1EiwHXy7_aem_pR4nCRWHVutiZIExX9HN6Q&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s10&utm_content=6418308171147&utm_term=6418308170947,android-app://m.facebook.com/,,"Meherab Hossain",meherabh163@gmail.com,"(+91) 7811844329",Accesorios,"Bobber (2017-2025)",,,Sí,157.40.165.135,"2025-03-27 08:06:04+00"
23876,gb,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-gb/contact/,https://tamaritmotorcycles.com/en-gb/contact/,"United Kingdom",Mantas,mantaszabarauskas11@gmail.com,"(+44) 11111111111",Accesorios,"Thruxton 900 (2004-2016)","Hello,

I plan to order a Motogadget Motoscope Pro + Motogadget Motoscope Pro bracket from you.
But I have a question, maybe you can offer this detail as well Triumph Thruxton 900 (2004) Triple Trees?

Br.
Mantas",,Sí,165.225.207.3,"2025-03-27 07:47:16+00"
23875,gb,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-gb/contact/,https://tamaritmotorcycles.com/en-gb/triumph-parts/motogadget-pro-speedo-bracket/,"United Kingdom",,mantaszabarauskas11@gmail.com,"() ",,,,,No,165.225.207.3,"2025-03-27 07:39:33+00"
23874,es_ES,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/prensa/,https://tamaritmotorcycles.com/,España,,rautonell@gmail.com,"() ",,,,,Sí,178.139.229.1,"2025-03-27 07:04:17+00"
23873,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/ohlins-shock-absorbers/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGGejXYvsBHRuVNmRJ0nd2oU_3x1NWm6Xl-eL7OesxfRdQheXGXNXbojayWUWOSmPclQ_aem_ZNTZOCPQUCCPphnfg2y98Q&campaign_id=6418308171347&ad_id=6418308171147&utm_id=6418308171347_v2_s02&utm_content=6418308171147&utm_term=6418308170947,http://m.facebook.com/,"United States",,abdul003rasheed@gmail.com,"() ",,,,,No,223.123.92.245,"2025-03-27 06:46:10+00"
23872,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/monza-seat/?model=33,,"United States",Evan,ymiao@gmu.edu,"(+1) 5712650571",Accesorios,"Thruxton 1200 R (2016-2020)","Hi my motor model is 2022. The momza seat can not be installed since there were two rasiwd iron ring. I hope I can send you a photo about it. So momza seat is not suitable for 2022 thruxton 1200 RS, right? Looking forward for your reply, Thanks.",,Sí,194.233.87.49,"2025-03-27 04:10:54+00"
23871,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/monza-seat/?model=33,https://tamaritmotorcycles.com/en-us/triumph-parts/thruxton/1200r/,"United States",,ymiao@gmu.edu,"() ",,,,,No,103.237.100.181,"2025-03-27 04:04:07+00"
23870,us,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-us/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-us/cafe-racer/,"United States",,wellsmark192@gmail.com,"() ",,,,,No,165.225.58.230,"2025-03-26 21:30:06+00"
23869,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/turn-signal-sguardo-fr060-rizoma/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=fb&hsa_net=facebook&hsa_ver=3&utm_id=6418308171347_v2_s09&utm_content=6418308171147&utm_term=6418308170947&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGGejXYvsBHfslkyIeh_xdaKV5Iv2twEF9qzNwFyyVZkRyQ3mktu2UMbgCSIhUyLap9g_aem_QebAqc6ipo-i426u02RGyw&campaign_id=6418308171347&ad_id=6418308171147#,http://m.facebook.com/,"United States",,mursalin0703944@gmail.com,"() ",,,,,No,103.105.86.139,"2025-03-26 20:44:55+00"
23868,gb,"Simple - Formulario | Footer | Más de 30.000 personas - 1%",https://tamaritmotorcycles.com/en-us/affiliate-program/,https://tamaritmotorcycles.com/en-us/triumph-parts/,"United Kingdom",,landoualex@gmail.com,"() ",,,,,Sí,109.178.254.143,"2025-03-26 20:35:49+00"
23867,gb,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-gb/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-gb/triumph-bikes/158-jam13-thruxton-1200rs-caferacer/,"United Kingdom","Stephen Gillen",sgillen000@gmail.com,"(+44) 7547569104","Moto signature",,"To be perfectly honest I'm not quite sure how this works. I'm a relatively new rider with 3 years of experience on a 125 and I have been looking into a bike for an A2 license. I came here because I seen your recent Jam13 bike and thought it was class so was more curious than anything. I don't really know if you do things like making an A2 bike that can be limited and I'm sure making a bike together is far more than I can afford but I'd be grateful for any further info on really anything if you do take the time to respond to me. I believe that if anyone creates something by pouring their soul into it, it truly gains worth, it looks like you do that.

Sincerely, 

Stephen.",,Sí,31.126.107.104,"2025-03-26 20:33:01+00"
23866,gb,"Completo - Formulario | Signature",https://tamaritmotorcycles.com/en-gb/triumph-bikes/budget/,https://tamaritmotorcycles.com/en-gb/triumph-bikes/158-jam13-thruxton-1200rs-caferacer/,"United Kingdom",,sgillen000@gmail.com,"() ",,,,,No,31.126.107.104,"2025-03-26 20:18:58+00"
23865,fr,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/fr-fr/contact/,https://tamaritmotorcycles.com/fr-fr/,France,,doume.lim@free.fr,"() ",,,,,No,88.160.169.23,"2025-03-26 19:51:38+00"
23864,us,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-us/contact/,https://tamaritmotorcycles.com/en-us/contact/,"United States",Krzysztof,Krzysiek.dytrych@gmail.com,"(+48) 796960076",Accesorios,Thruxton,"Hi. I have Thruxton 1200 RS from 2022. I need fender eliminator kit. Couldn't find it on yours site. There is only kit for thruxton r  Can you help me. 

Cheers
Krzysztof from Poland",,Sí,188.33.46.150,"2025-03-26 17:38:53+00"
23863,us,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/dakar-exhaust/?model=38,https://tamaritmotorcycles.com/en-us/triumph-parts/scrambler/1200-xe/,"United States","Dallas Hartwig",dallas.hartwig@gmail.com,"(+1) 8012099511",Accesorios,"Scrambler 1200 XE (2019-2025)","Hi there! I love the protective numberplate on this exhaust, but I don’t want to replace the pipes I currently have. Is it possible to purchase just the one piece protective cover/number plate? ",,Sí,104.28.124.78,"2025-03-26 17:10:54+00"
23862,gb,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-gb/triumph-parts/intermitentes-traseros-motogadget-m-blaze-pin/,https://tamaritmotorcycles.com/en-gb/triumph-parts/speed-twin/turn-signal-indicators/,"United Kingdom",,alexz.carter@yahoo.co.uk,"() ",,,,,No,161.69.71.25,"2025-03-26 15:40:13+00"
23861,it,"Completo - Formulario | Dudas accesorio",https://tamaritmotorcycles.com/en-us/triumph-parts/round-mirror/?utm_campaign=DPA_Resto+del+mundo&utm_source=facebook&utm_medium=paid&hsa_acc=1376618705937340&hsa_cam=6248475221947&hsa_grp=6248475221747&hsa_ad=6248475222147&hsa_src=ig&hsa_net=facebook&hsa_ver=3&utm_id=6418308171347_v2_s01&utm_content=6418308171147&utm_term=6418308170947&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGGejXYvsBptIwIyea0iweagxIX1swyJgT3xli_mmk0QXG3R1qa05C71_pfrdTBXgaOA_aem_ZjJiTQd3j_gl8x9SZXGsrA&campaign_id=6418308171347&ad_id=6418308171147#,http://instagram.com/,Italia,,firojkhan8979412341@gmail.com,"() ",,,,,No,106.211.23.184,"2025-03-26 15:10:19+00"
23860,gb,"Completo - Contacto General - Contact - Formulario de contacto",https://tamaritmotorcycles.com/en-gb/contact/,https://www.google.com/,"United Kingdom",Alex,bloodlesssurgeon@gmail.com,"(+44) 7500872950",Accesorios,"Thruxton 1200 R (2016-2020)","Hi I recently bought the unpainted belly pan for the above bike. Firstly the small piece of silver gauze barely fits the hole and secondly how do you suggest attaching them to the underside of the pan?",,Sí,81.137.199.180,"2025-03-26 14:42:22+00"
23859,gb,"Simple - Formulario | 1% - Blanco",https://tamaritmotorcycles.com/en-gb/1/,https://tamaritmotorcycles.com/en-gb/triumph-parts/tamarit-belly-pan/,"United Kingdom",,lukas.baxa@gmail.com,"() ",,,,,Sí,78.136.162.201,"2025-03-26 14:33:43+00"
